ï»¿datasetId,contigId,Average fold,Length,Reference GC,Covered percent,Covered bases,Plus reads,Minus reads,Median fold,Read GC,Complete Lineage,IMG scaffold_oid,Kingdom,Phylum,Class,Order,Family,Genus,Species
0.1.5.2.0.2.16,scaffold07321,3,426,0.5094,100,426,4,5,3,0.5045,0.1.5.2.0.2.16,Ga0066474_107321,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold07324,1.8,426,0.3685,100,426,3,3,2,0.3668,0.1.5.2.0.2.16,Ga0066474_107324,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold07333,3.6,425,0.4047,100,425,6,5,4,0.4055,0.1.5.2.0.2.16,Ga0066474_107333,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold07339,2.1,425,0.3576,100,425,3,3,2,0.3589,0.1.5.2.0.2.16,Ga0066474_107339,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold07346,2.3,425,0.4188,100,425,4,3,2,0.4057,0.1.5.2.0.2.16,Ga0066474_107346,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold07385,2.7,423,0.4184,100,423,4,4,3,0.4067,0.1.5.2.0.2.16,Ga0066474_107385,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold07387,4.2,423,0.3688,100,423,6,6,5,0.3791,0.1.5.2.0.2.16,Ga0066474_107387,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold07406,4.4,422,0.4194,100,422,7,6,4,0.4108,0.1.5.2.0.2.16,Ga0066474_107406,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold07419,2.5,421,0.3753,100,421,4,3,3,0.3752,0.1.5.2.0.2.16,Ga0066474_107419,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold07437,3,420,0.4024,100,420,5,4,3,0.4044,0.1.5.2.0.2.16,Ga0066474_107437,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold07444,2.6,420,0.3952,100,420,4,4,3,0.4008,0.1.5.2.0.2.16,Ga0066474_107444,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold07454,2.1,419,0.3365,100,419,3,3,2,0.3367,0.1.5.2.0.2.16,Ga0066474_107454,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold07460,3.9,419,0.3174,100,419,5,6,4,0.325,0.1.5.2.0.2.16,Ga0066474_107460,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold07471,3.1,418,0.3014,100,418,5,4,3,0.2956,0.1.5.2.0.2.16,Ga0066474_107471,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold07481,3.4,418,0.4163,100,418,5,5,3,0.4236,0.1.5.2.0.2.16,Ga0066474_107481,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold07491,3,417,0.3477,100,417,4,5,3,0.3543,0.1.5.2.0.2.16,Ga0066474_107491,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold07497,2.2,417,0.3933,100,417,3,3,2,0.3978,0.1.5.2.0.2.16,Ga0066474_107497,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold07499,3.4,417,0.3981,100,417,5,5,3,0.3967,0.1.5.2.0.2.16,Ga0066474_107499,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold07505,2.3,417,0.4341,100,417,4,3,2,0.439,0.1.5.2.0.2.16,Ga0066474_107505,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold07517,2.3,416,0.4135,100,416,4,3,2,0.409,0.1.5.2.0.2.16,Ga0066474_107517,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold07535,2.7,415,0.388,100,415,4,4,3,0.39,0.1.5.2.0.2.16,Ga0066474_107535,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold07540,3.5,415,0.4217,100,415,5,5,3,0.4127,0.1.5.2.0.2.16,Ga0066474_107540,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold07567,3.5,413,0.3898,100,413,5,5,4,0.374,0.1.5.2.0.2.16,Ga0066474_107567,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold07568,2.7,413,0.4044,100,413,4,4,3,0.4085,0.1.5.2.0.2.16,Ga0066474_107568,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold07574,2.5,413,0.3366,100,413,4,4,2,0.3361,0.1.5.2.0.2.16,Ga0066474_107574,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold07587,2.2,412,0.2985,100,412,3,3,2,0.3037,0.1.5.2.0.2.16,Ga0066474_107587,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold07590,1.6,412,0.4951,100,412,2,3,2,0.5021,0.1.5.2.0.2.16,Ga0066474_107590,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold07595,3.3,412,0.3956,100,412,5,4,3,0.3976,0.1.5.2.0.2.16,Ga0066474_107595,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold07598,3,412,0.3883,100,412,4,5,3,0.3789,0.1.5.2.0.2.16,Ga0066474_107598,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold07609,3.1,411,0.3601,100,411,5,4,3,0.3687,0.1.5.2.0.2.16,Ga0066474_107609,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold07612,3.1,411,0.4234,100,411,4,5,3,0.42,0.1.5.2.0.2.16,Ga0066474_107612,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold07633,2,410,0.3927,100,410,3,3,2,0.3867,0.1.5.2.0.2.16,Ga0066474_107633,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold07641,2,410,0.3829,100,410,2,4,2,0.3911,0.1.5.2.0.2.16,Ga0066474_107641,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold07652,3.5,409,0.4083,100,409,5,5,3,0.4267,0.1.5.2.0.2.16,Ga0066474_107652,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold07656,1.5,409,0.3423,100,409,2,2,1,0.3467,0.1.5.2.0.2.16,Ga0066474_107656,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold07695,3.1,407,0.4201,100,407,4,5,3,0.4156,0.1.5.2.0.2.16,Ga0066474_107695,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold07710,4.5,406,0.3892,100,406,7,6,5,0.3768,0.1.5.2.0.2.16,Ga0066474_107710,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold07711,1.7,406,0.3916,100,406,3,2,2,0.3867,0.1.5.2.0.2.16,Ga0066474_107711,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold07727,3.2,405,0.3877,100,405,5,4,4,0.3785,0.1.5.2.0.2.16,Ga0066474_107727,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold07730,4.2,405,0.4049,100,405,5,7,4,0.3995,0.1.5.2.0.2.16,Ga0066474_107730,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold07732,3.6,405,0.4247,100,405,6,4,4,0.422,0.1.5.2.0.2.16,Ga0066474_107732,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold07735,5.3,405,0.3901,100,405,6,9,5,0.3883,0.1.5.2.0.2.16,Ga0066474_107735,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold07755,3.1,404,0.4208,100,404,4,5,3,0.417,0.1.5.2.0.2.16,Ga0066474_107755,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold07763,2.1,404,0.3515,100,404,3,3,2,0.3452,0.1.5.2.0.2.16,Ga0066474_107763,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold07776,2.5,403,0.3772,100,403,3,4,2,0.3758,0.1.5.2.0.2.16,Ga0066474_107776,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold07800,3.5,402,0.4154,100,402,6,4,3,0.4065,0.1.5.2.0.2.16,Ga0066474_107800,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold07816,3.3,401,0.3516,100,401,5,4,3,0.3403,0.1.5.2.0.2.16,Ga0066474_107816,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold07820,3.2,401,0.4339,100,401,4,5,2,0.4326,0.1.5.2.0.2.16,Ga0066474_107820,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold07838,3.3,400,0.38,100,400,4,5,3,0.3726,0.1.5.2.0.2.16,Ga0066474_107838,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold07839,1.7,400,0.415,100,400,2,3,2,0.4093,0.1.5.2.0.2.16,Ga0066474_107839,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold07843,3.3,400,0.41,100,400,5,4,3,0.4178,0.1.5.2.0.2.16,Ga0066474_107843,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold07859,2.2,399,0.4185,100,399,3,3,2,0.4344,0.1.5.2.0.2.16,Ga0066474_107859,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold07868,2.3,399,0.4085,100,399,3,4,2,0.413,0.1.5.2.0.2.16,Ga0066474_107868,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold07869,3.5,399,0.4085,100,399,7,3,3,0.4047,0.1.5.2.0.2.16,Ga0066474_107869,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold07900,1.9,398,0.402,100,398,2,3,2,0.392,0.1.5.2.0.2.16,Ga0066474_107900,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold07909,2.5,397,0.3249,100,397,4,3,3,0.3162,0.1.5.2.0.2.16,Ga0066474_107909,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold07936,2,396,0.3965,100,396,3,3,2,0.3987,0.1.5.2.0.2.16,Ga0066474_107936,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold07937,2.1,396,0.4066,100,396,3,3,2,0.4111,0.1.5.2.0.2.16,Ga0066474_107937,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold07944,2.5,396,0.4369,100,396,4,3,3,0.4485,0.1.5.2.0.2.16,Ga0066474_107944,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold07945,3,396,0.3939,100,396,4,4,3,0.3843,0.1.5.2.0.2.16,Ga0066474_107945,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold07948,2.9,396,0.3763,100,396,4,4,3,0.3833,0.1.5.2.0.2.16,Ga0066474_107948,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold07949,2.5,396,0.4293,100,396,4,3,2,0.4324,0.1.5.2.0.2.16,Ga0066474_107949,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold08008,2.9,393,0.3308,100,393,4,4,3,0.3275,0.1.5.2.0.2.16,Ga0066474_108008,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold08011,3,393,0.43,100,393,5,3,3,0.4304,0.1.5.2.0.2.16,Ga0066474_108011,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold08031,2.8,392,0.375,100,392,4,4,3,0.3873,0.1.5.2.0.2.16,Ga0066474_108031,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold08032,2.3,392,0.4413,100,392,3,4,2,0.4425,0.1.5.2.0.2.16,Ga0066474_108032,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold08038,3.6,392,0.3648,100,392,5,5,4,0.3633,0.1.5.2.0.2.16,Ga0066474_108038,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold08046,2.9,392,0.4362,100,392,4,4,3,0.4412,0.1.5.2.0.2.16,Ga0066474_108046,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold08047,3.6,392,0.4566,100,392,5,6,4,0.4478,0.1.5.2.0.2.16,Ga0066474_108047,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold08048,2.7,392,0.4464,100,392,3,4,2,0.4459,0.1.5.2.0.2.16,Ga0066474_108048,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold08077,2.9,391,0.4041,100,391,4,4,2,0.4192,0.1.5.2.0.2.16,Ga0066474_108077,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold08081,3.2,391,0.4066,100,391,5,4,3,0.4113,0.1.5.2.0.2.16,Ga0066474_108081,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold08083,2.9,391,0.3478,100,391,4,4,3,0.3483,0.1.5.2.0.2.16,Ga0066474_108083,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold08107,3.6,390,0.3667,100,390,5,5,3,0.354,0.1.5.2.0.2.16,Ga0066474_108107,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold08112,4,390,0.3667,100,390,5,6,4,0.3637,0.1.5.2.0.2.16,Ga0066474_108112,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold08129,4.1,389,0.4344,100,389,6,5,4,0.4301,0.1.5.2.0.2.16,Ga0066474_108129,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold08137,3.4,389,0.3985,100,389,4,5,3,0.3906,0.1.5.2.0.2.16,Ga0066474_108137,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold08152,2.6,389,0.4087,100,389,5,2,3,0.4159,0.1.5.2.0.2.16,Ga0066474_108152,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold08156,3.2,388,0.4098,100,388,4,5,3,0.4117,0.1.5.2.0.2.16,Ga0066474_108156,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold08162,3,388,0.4175,100,388,3,5,3,0.425,0.1.5.2.0.2.16,Ga0066474_108162,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold08163,4.4,388,0.4098,100,388,5,7,5,0.4044,0.1.5.2.0.2.16,Ga0066474_108163,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold08185,2.6,387,0.385,100,387,3,4,2,0.3705,0.1.5.2.0.2.16,Ga0066474_108185,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold08186,2.6,387,0.3204,100,387,3,4,2,0.3219,0.1.5.2.0.2.16,Ga0066474_108186,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold08189,3.7,387,0.4031,100,387,5,5,4,0.4008,0.1.5.2.0.2.16,Ga0066474_108189,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold08192,3.2,387,0.354,100,387,4,5,3,0.3593,0.1.5.2.0.2.16,Ga0066474_108192,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold08193,2.5,387,0.354,100,387,3,4,3,0.3585,0.1.5.2.0.2.16,Ga0066474_108193,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold08202,3.2,386,0.3368,100,386,4,5,3,0.3319,0.1.5.2.0.2.16,Ga0066474_108202,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold08209,2.1,386,0.3756,100,386,3,3,2,0.3778,0.1.5.2.0.2.16,Ga0066474_108209,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold08222,3.1,385,0.3429,100,385,3,5,2,0.3342,0.1.5.2.0.2.16,Ga0066474_108222,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold08229,3.2,385,0.3636,100,385,4,5,3,0.3711,0.1.5.2.0.2.16,Ga0066474_108229,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold08237,2.7,385,0.4052,100,385,4,3,3,0.3971,0.1.5.2.0.2.16,Ga0066474_108237,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold08240,3.6,385,0.2883,100,385,5,5,4,0.2964,0.1.5.2.0.2.16,Ga0066474_108240,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold08244,3.7,385,0.439,100,385,5,5,4,0.4462,0.1.5.2.0.2.16,Ga0066474_108244,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold08247,2.2,385,0.3091,100,385,3,3,2,0.3056,0.1.5.2.0.2.16,Ga0066474_108247,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold08279,2.3,384,0.4427,100,384,3,3,2,0.4594,0.1.5.2.0.2.16,Ga0066474_108279,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold08295,2.7,383,0.4256,100,383,4,3,2,0.4271,0.1.5.2.0.2.16,Ga0066474_108295,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold08297,3.8,383,0.483,100,383,5,5,4,0.469,0.1.5.2.0.2.16,Ga0066474_108297,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold08300,2.2,383,0.423,100,383,3,3,2,0.4389,0.1.5.2.0.2.16,Ga0066474_108300,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold08302,1.9,383,0.3603,100,383,3,2,2,0.3547,0.1.5.2.0.2.16,Ga0066474_108302,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold08311,2.2,382,0.4293,100,382,3,3,2,0.4305,0.1.5.2.0.2.16,Ga0066474_108311,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold08312,4.3,382,0.3743,100,382,6,5,5,0.3618,0.1.5.2.0.2.16,Ga0066474_108312,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold08338,2.7,381,0.3885,100,381,4,3,2,0.4251,0.1.5.2.0.2.16,Ga0066474_108338,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold08341,3.9,381,0.3832,100,381,4,6,4,0.38,0.1.5.2.0.2.16,Ga0066474_108341,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold08342,3.4,381,0.4147,100,381,4,5,3,0.4067,0.1.5.2.0.2.16,Ga0066474_108342,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold08343,3.3,381,0.3727,100,381,5,4,3,0.3666,0.1.5.2.0.2.16,Ga0066474_108343,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold08347,4.1,381,0.3753,100,381,5,6,4,0.3639,0.1.5.2.0.2.16,Ga0066474_108347,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold08350,2.9,381,0.4278,100,381,4,4,3,0.4283,0.1.5.2.0.2.16,Ga0066474_108350,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold08366,3.1,380,0.3947,100,380,4,4,3,0.4061,0.1.5.2.0.2.16,Ga0066474_108366,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold08377,3.5,380,0.3921,100,380,5,4,3,0.4062,0.1.5.2.0.2.16,Ga0066474_108377,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold08382,3.1,380,0.4026,100,380,4,4,3,0.4133,0.1.5.2.0.2.16,Ga0066474_108382,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold08392,2.6,379,0.4116,100,379,3,4,2,0.4033,0.1.5.2.0.2.16,Ga0066474_108392,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
0.1.5.2.0.2.16,scaffold08396,3,379,0.3404,100,379,3,5,3,0.3433,0.1.5.2.0.2.16,Ga0066474_108396,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
